comp_ref,Solvent Accessible SA,Mol Volume calc,Int_E_eV,HOMO,HOMO-1,HOMO-2,HOMO-3,HOMO-4,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,dN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,LogConcInh_M,TempK,Time_H,Med_ConcM,aveIE,Med_ID_H2SO4,Med_ID_H3PO4,Med_ID_HCl,Med_ID_HClO4,Med_ID_HNO3,Med_ID_NaCl,Med_ID_NaOH
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.42,323,6,4.865,90.16,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.42,333,6,4.865,87.36,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.32,303,6,4.865,96.21,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.32,313,6,4.865,93.51,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.32,323,6,4.865,91.31,0,0,1,0,0,0,0
comp_168,585.7993587,448.032,-3.553376797,-6.126915727,-6.342974134,-6.452908134,-6.794955259,-7.177819464,-3.1132547,-1.925205577,-1.174987658,-0.924642905,-0.713482547,13.3978,627.16,3.013661027,5.956335438,3.29923092,4.627783179,1.328552259,4.03002159,-0.096182275,1.5008,-6.716,393.84,183.29,0.35062,3.32,333,6,4.865,88.91,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,7.00,303,6,1,63.975,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,7.00,313,6,1,62.3,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,7.00,323,6,1,59.7,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,7.00,333,6,1,47.1,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,6.00,303,6,1,73.6,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,6.00,313,6,1,64.4,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,6.00,323,6,1,60,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,6.00,333,6,1,50.3,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,5.00,303,6,1,77.525,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,5.00,313,6,1,68.9,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,5.00,323,6,1,65.8,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,5.00,333,6,1,56.6,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,0.5,1,84.8,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,1,1,65.1,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,2,1,66.6,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,4,1,66.6,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,6,1,80.1,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,8,1,70.5,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,303,12,1,68.7,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,313,6,1,71.1,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,323,6,1,70.1,0,0,1,0,0,0,0
comp_169,296.2687991,249.608,-1.804153411,-6.430866912,-7.098362216,-7.641773599,-7.699461738,-7.817831268,-2.308886123,-1.144783019,-1.088727564,-0.658243433,-0.603548547,3.465,355.96,4.121980789,6.302695296,2.478293329,4.390494312,1.912200983,2.520190147,0.057266829,3.5251,-5.584,225.96,30.71,0.1275,4.00,333,6,1,59.6,0,0,1,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,4.30,298,0.5,0.1,22.18,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,4.30,298,216,0.1,22.22,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,4.00,298,0.5,0.1,28.13,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,4.00,298,216,0.1,24.9,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,3.30,298,0.5,0.1,31.2,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,3.30,298,216,0.1,29.2,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,3.00,298,0.5,0.1,34.52,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,3.00,298,0.5,1,67.01,0,0,1,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,3.00,298,216,0.1,34.36,1,0,0,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,2.30,298,0.5,1,73.315,0,0,1,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,2.00,298,0.5,1,73.995,0,0,1,0,0,0,0
comp_17,172.1013904,119.6,-0.546774177,-6.490731961,-6.808833066,-7.581092208,-8.081509601,-8.781114342,-2.525760871,-0.563819923,-0.146669372,0.073742857,0.366537373,1.3513,145.66,3.96497109,6.347654683,2.68933763,4.518496156,1.829158526,2.79046447,-0.010111839,0.9514,-2.174,104.71,54.7,0.3842,1.30,298,0.5,1,77.135,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,7.00,303,6,1,67.075,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,7.00,313,6,1,68.9,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,7.00,323,6,1,65,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,7.00,333,6,1,60.7,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,6.00,303,6,1,78.625,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,6.00,313,6,1,73,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,6.00,323,6,1,69.7,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,6.00,333,6,1,65,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,5.00,303,6,1,83.75,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,5.00,313,6,1,75,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,5.00,323,6,1,73.6,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,5.00,333,6,1,66.9,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,0.5,1,85.1,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,1,1,86.6,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,2,1,86.8,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,4,1,85.6,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,6,1,88.54,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,8,1,86.5,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,303,12,1,85.1,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,313,6,1,87.6,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,323,6,1,77.5,0,0,1,0,0,0,0
comp_170,490.5688784,376.304,-2.907742356,-6.359845193,-6.994414721,-7.594970015,-7.668440758,-7.708441496,-2.247116276,-1.090632361,-1.038114385,-0.582051552,-0.571166997,4.3061,476.81,4.112728917,6.232945982,2.415233935,4.324089958,1.908856024,2.448816691,0.092154693,7.5394,-7.42,324.49,30.71,0.088785,4.00,333,6,1,77.1,0,0,1,0,0,0,0
comp_171,792.4057846,571.576,-2.161848778,-6.027322053,-6.551413353,-7.181629058,-7.419728688,-7.691298322,-2.641409263,-1.949151597,-1.262336208,-0.947772583,-0.633208958,5.4396,623.95,3.385912791,5.948388625,2.775851743,4.362120184,1.586268441,2.998876483,0.086920859,7.3076,-6.831,484.8,163.1,0.25854,4.08,303,0.5,1,76.27,1,0,0,0,0,0,0
comp_171,792.4057846,571.576,-2.161848778,-6.027322053,-6.551413353,-7.181629058,-7.419728688,-7.691298322,-2.641409263,-1.949151597,-1.262336208,-0.947772583,-0.633208958,5.4396,623.95,3.385912791,5.948388625,2.775851743,4.362120184,1.586268441,2.998876483,0.086920859,7.3076,-6.831,484.8,163.1,0.25854,4.08,303,2,1,71.8,1,0,0,0,0,0,0
